"Latitude","Longitude","tjan","tfeb","tmar","tapr","tmay","tjun","tjul","taug","tsep","toct","tnov","tdec","pjan","pfeb","pmar","papr","pmay","pjun","pjul","paug","psep","poct","pnov","pdec","tave","tmax","tmin","gdd0","gdd5","mtco","mtwa","annp"
47.12,-118.58,-2.3,1.3,4.7,8.4,12.6,16.5,20,19.7,15.4,9,2.6,-2,27,24,25,20,22,16,8,10,14,19,37,38,8.83,41.9,-31.3,3340.7,2012.2,-2.3,20,260
46.12,-119.6,-0.4,3.2,6.4,9.9,14.3,18.4,21.4,20.9,16.4,10.4,4.4,0.4,30,20,19,17,19,15,6,9,12,18,29,32,10.48,44.4,-31.7,3845.7,2370,-0.4,21.4,226
47.28,-120.08,-2.8,1.1,5.6,9.7,14.4,18.6,22.1,21.8,16.8,10.1,3.1,-2.2,22,15,13,13,14,15,6,10,8,10,25,29,9.86,41.4,-29.5,3739.6,2392.3,-2.8,22.1,180
47.6,-119.37,-3.8,0.5,4.6,8.9,14,18.1,21.7,21.2,16.1,9.3,2.3,-2.9,26,20,20,19,21,18,7,10,11,16,31,34,9.17,40.8,-30.4,3543.7,2244.2,-3.8,21.7,233
37.817,-107.583,-12.1,-11,-8.6,-3.7,1.8,6.2,9.3,8.3,4.8,0.3,-6.1,-10.9,56,55,65,47,42,38,84,85,64,54,53,64,-1.81,28.9,-46.4,918,254.7,-12.1,9.3,707
46.531,-112.396,-7.4,-4.8,-1.7,3.2,8.1,12.8,16.6,15.8,10.2,5.2,-2,-6.9,29,20,29,33,57,63,39,40,37,25,24,25,4.09,34.2,-46.7,2163,1165.6,-7.4,16.6,421
46.452,-112.166,-7.3,-4.4,-1.2,3.9,8.9,13.8,17.7,16.9,11,5.7,-1.6,-6.7,24,17,27,31,56,61,37,38,35,23,21,21,4.73,35.7,-44.6,2352.3,1325.6,-7.3,17.7,391
44.3667,-124.0333,6.6,7.6,8,9,11.1,13.4,15,15.3,14.4,11.7,8.8,6.7,262,200,185,111,77,54,19,27,55,122,236,276,10.63,37.7,-15,3888.4,2063.4,6.6,15.3,1624
44.6,-124,6.2,7.3,7.7,8.5,10.7,13,14.4,14.7,13.9,11.3,8.5,6.4,276,211,192,115,81,60,21,29,60,129,241,289,10.22,37.9,-15.9,3736.2,1911.2,6.2,14.7,1704
44.95,-123.9333,6.5,7.7,8.2,9.2,11.4,13.8,15.3,15.6,14.6,11.7,8.8,6.7,274,209,197,121,83,60,24,31,62,135,243,286,10.79,39.2,-14,3946.6,2121.6,6.5,15.6,1725
44.7333,-123.8833,5.6,6.8,7.2,8.3,10.5,13,14.6,15,13.9,11,7.9,5.8,281,212,196,118,82,60,23,30,61,134,246,292,9.97,37.9,-16.9,3645.6,1820.6,5.6,15,1735
44.75,-123.8667,5.5,6.8,7.2,8.3,10.5,13,14.7,15,13.9,11,7.9,5.7,280,211,195,117,82,60,23,30,61,134,245,291,9.96,38,-16.9,3642.6,1817.6,5.5,15,1729
44.7333,-123.8,5.4,6.7,7.3,8.4,10.7,13.3,15.1,15.4,14.2,11,7.8,5.6,269,203,187,112,78,57,21,29,58,128,237,281,10.08,38.6,-17.4,3685.7,1860.7,5.4,15.4,1660
44.7,-123.75,5.3,6.7,7.3,8.5,10.9,13.5,15.4,15.7,14.4,11.1,7.8,5.6,261,196,181,107,75,54,20,28,55,123,230,273,10.18,39.1,-18,3725.6,1900.6,5.3,15.7,1603
44.6833,-123.7,4.9,6.3,7,8.2,10.7,13.4,15.3,15.7,14.2,10.8,7.4,5.2,261,195,181,107,75,54,20,28,55,123,231,273,9.93,39.1,-18.9,3631.6,1807.2,4.9,15.7,1603
44.65,-123.5667,4.4,5.8,6.7,8.1,10.6,13.5,15.7,16.1,14.3,10.6,6.9,4.6,250,185,172,100,71,50,19,27,52,118,224,262,9.78,39.4,-20.3,3577.6,1772.8,4.4,16.1,1530
44.55,-123.55,1.5,2.7,3.5,5.1,7.9,11,13.6,14,11.9,8.1,3.8,1.6,295,213,197,114,80,60,23,31,60,138,256,303,7.06,38.1,-27.6,2586.8,1106.2,1.5,14,1770
44.5667,-123.5,1,2.3,3.3,4.8,7.7,10.9,13.7,14.1,11.8,7.8,3.4,1.2,290,208,192,111,78,59,23,31,59,136,252,298,6.83,38.3,-28.5,2505.2,1084.2,1,14.1,1737
44.5333,-123.55,0.5,1.7,2.5,4,6.9,10.1,12.9,13.2,11,7.2,2.8,0.6,313,225,208,120,83,64,25,33,63,147,269,319,6.12,37.6,-29.9,2243.2,932,0.5,13.2,1869
44.5167,-123.5,3.9,5.4,6.5,7.9,10.6,13.6,16,16.3,14.4,10.5,6.5,4.1,242,177,165,96,68,48,18,26,49,113,219,254,9.64,39.3,-22.2,3529.6,1752.1,3.9,16.3,1475
44.5,-123.4833,3.9,5.3,6.5,7.9,10.6,13.7,16.1,16.4,14.4,10.5,6.5,4.1,240,175,163,95,68,47,17,26,48,112,217,252,9.66,39.3,-22.4,3535.9,1759.2,3.9,16.4,1460
44.5,-123.4667,4,5.4,6.6,8.1,10.8,13.8,16.3,16.6,14.6,10.6,6.6,4.2,236,172,160,93,67,46,17,25,47,110,214,248,9.8,39.5,-22.2,3587.6,1804.7,4,16.6,1435
44.6333,-123.4667,4.3,5.8,7,8.5,11.1,14.2,16.5,16.9,14.9,10.9,7,4.5,230,169,157,91,65,45,17,25,47,108,209,244,10.13,40,-20.7,3709.2,1908.9,4.3,16.9,1407
44.6167,-123.4333,4.5,6.1,7.4,8.9,11.5,14.6,16.9,17.3,15.3,11.2,7.3,4.8,221,163,151,87,63,43,16,24,45,104,203,235,10.48,40.2,-20.2,3837.2,2025.5,4.5,17.3,1355
44.5333,-123.3167,4.4,6.1,7.6,9.2,12,15.2,17.8,18.1,15.8,11.5,7.3,4.6,201,147,136,78,58,39,14,22,41,94,189,216,10.8,40.7,-21.2,3953.5,2147.9,4.4,18.1,1235
44.55,-123.3,4.3,6.1,7.6,9.3,12.1,15.3,17.9,18.2,15.9,11.5,7.3,4.5,198,144,133,77,57,38,14,22,40,93,187,213,10.83,40.8,-21.3,3965.8,2164.6,4.3,18.2,1216
44.5333,-123.3,4.2,6,7.5,9.2,12,15.2,17.8,18.1,15.8,11.4,7.2,4.4,199,145,134,77,57,38,14,22,41,93,188,215,10.73,40.7,-21.6,3929.3,2133,4.2,18.1,1223
44.7333,-123.25,4,5.8,7.4,9.2,12.1,15.5,18,18.3,15.9,11.3,7,4.2,188,138,126,71,53,36,14,21,40,89,177,204,10.73,40.9,-21.7,3926.7,2140.9,4,18.3,1157
44.7167,-123.05,4,5.9,7.6,9.5,12.5,16,18.7,19,16.3,11.5,7.1,4.3,170,127,118,70,54,37,14,21,40,84,172,190,11.03,41.5,-22.8,4039.8,2251.2,4,19,1097
44.5167,-122.9,4.7,6.5,8.2,10,12.9,16.2,18.8,19.1,16.5,11.9,7.7,4.9,186,141,136,89,68,46,15,25,46,97,196,208,11.45,41.8,-22.5,4191.4,2373.3,4.7,19.1,1253
44.3833,-122.8,4.2,6.1,7.6,9.4,12.3,15.6,18,18.4,15.8,11.3,7.2,4.4,207,158,155,107,81,55,18,28,52,113,219,229,10.86,41.8,-24.1,3975.1,2178.5,4.2,18.4,1422
44.45,-122.75,3.6,5.5,7.2,9.1,12,15.3,17.8,18.2,15.4,10.9,6.7,3.8,204,156,154,109,84,58,19,29,54,113,216,226,10.46,41.9,-25.6,3829.4,2066.9,3.6,18.2,1422
44.4,-122.55,3.9,5.6,7.1,8.9,11.7,14.9,17.2,17.5,15,10.8,6.6,4,271,204,199,137,100,67,20,33,66,150,271,289,10.27,41.3,-25.7,3758.7,1982.2,3.9,17.5,1807
44.3833,-122.5,3.7,5.4,6.9,8.7,11.6,14.8,17.1,17.4,14.9,10.6,6.4,3.8,285,212,206,139,100,67,20,33,68,155,279,300,10.11,41.1,-26.1,3701,1937.3,3.7,17.4,1864
44.4333,-122.4333,2.9,4.8,6.3,8.2,11.1,14.4,16.8,17.1,14.5,10.1,5.8,3.1,299,218,212,140,100,69,20,34,70,162,285,310,9.59,41.1,-27.8,3512.8,1803.1,2.9,17.1,1919
44.4333,-122.3667,-1.8,0.3,1.9,4.3,7.9,11.7,14.8,14.8,11.3,6.6,1.3,-1.6,261,183,178,119,90,69,22,34,63,141,235,264,5.96,40.2,-39,2276.8,1111,-1.8,14.8,1659
44.3833,-122.25,-2.3,-0.3,1.3,3.7,7.3,11.1,14.3,14.4,10.7,6.1,0.7,-2.1,256,176,170,110,83,64,21,33,59,134,225,255,5.41,39.6,-40.6,2118,1012.6,-2.3,14.4,1586
44.4333,-122.2,-0.6,1.2,2.6,4.8,8.2,11.8,14.7,14.8,11.6,7.2,2.1,-0.6,279,194,187,118,85,63,21,33,62,144,247,280,6.48,39.7,-37,2402.8,1151.3,-0.6,14.8,1713
44.4333,-122.1333,-0.6,1.2,2.5,4.7,8.1,11.7,14.7,14.7,11.5,7.2,2.1,-0.5,274,191,183,114,82,61,20,32,60,140,242,274,6.44,39.7,-37.1,2385.5,1137.8,-0.6,14.7,1673
44.4167,-122.0667,-0.7,1,2.3,4.5,7.9,11.5,14.5,14.5,11.3,7,1.9,-0.7,262,183,175,109,79,59,20,31,58,134,231,263,6.25,39.4,-37.5,2322.8,1099.3,-0.7,14.5,1604
44.4333,-122.0167,-1.8,-0.1,1.3,3.6,7.1,10.8,14,13.9,10.5,6.2,0.9,-1.8,241,166,159,99,74,58,21,30,54,122,209,240,5.38,38.9,-39.8,2079.4,968.8,-1.8,14,1473
45.8667,-121.95,-0.2,1.7,3.4,5.7,9.1,12.7,15.6,15.8,12.6,8.2,3,0.1,377,260,238,137,88,66,24,44,80,172,314,362,7.31,38.9,-31.7,2683.6,1342.9,-0.2,15.8,2162
45.8667,-121.95,-0.2,1.7,3.4,5.7,9.1,12.7,15.6,15.8,12.6,8.2,3,0.1,377,260,238,137,88,66,24,44,80,172,314,362,7.31,38.9,-31.7,2683.6,1342.9,-0.2,15.8,2162
45.8667,-121.9333,-0.2,1.8,3.4,5.7,9.1,12.8,15.7,15.9,12.7,8.2,3,0.1,377,260,238,137,87,65,23,44,79,171,313,362,7.35,39.1,-31.8,2698.8,1355.2,-0.2,15.9,2156
45.8667,-121.9333,-0.2,1.8,3.4,5.7,9.1,12.8,15.7,15.9,12.7,8.2,3,0.1,377,260,238,137,87,65,23,44,79,171,313,362,7.35,39.1,-31.8,2698.8,1355.2,-0.2,15.9,2156
45.8667,-121.9167,-0.2,1.8,3.5,5.8,9.2,12.9,15.8,15.9,12.8,8.3,3,0.1,377,259,238,136,86,64,23,43,78,170,313,361,7.41,39.3,-31.9,2720.2,1372.8,-0.2,15.9,2148
45.8833,-121.9,0.2,2.1,3.8,6,9.4,13,15.8,16,12.9,8.5,3.3,0.5,374,258,236,135,86,64,23,43,79,171,312,360,7.63,39.3,-31.1,2796.6,1401.4,0.2,16,2141
45.8833,-121.9,0.2,2.1,3.8,6,9.4,13,15.8,16,12.9,8.5,3.3,0.5,374,258,236,135,86,64,23,43,79,171,312,360,7.63,39.3,-31.1,2796.6,1401.4,0.2,16,2141
45.8833,-121.8833,0.1,2,3.7,5.9,9.3,12.9,15.7,15.9,12.8,8.4,3.2,0.4,369,255,233,134,85,64,23,42,78,169,309,355,7.53,39.3,-31.3,2760.1,1379.7,0.1,15.9,2116
45.8833,-121.8667,0,1.9,3.5,5.8,9.2,12.8,15.7,15.8,12.7,8.3,3.1,0.2,364,251,229,132,84,63,23,42,77,167,305,351,7.42,39.2,-31.5,2720.5,1361.1,0,15.8,2088
45.45,-121.9667,0.2,2,3.6,5.8,9.1,12.7,15.6,15.7,12.7,8.4,3.3,0.4,335,237,221,136,94,70,25,41,78,160,287,329,7.46,39.5,-32,2735.5,1353.2,0.2,15.7,2013
45.45,-121.8833,-0.3,1.5,3.1,5.2,8.5,12.2,15.1,15.2,12.2,7.9,2.7,-0.1,327,230,214,129,88,66,24,39,74,156,279,321,6.93,39,-32.4,2550.9,1242.8,-0.3,15.2,1947
44.4333,-121.8,-10.6,-8.1,-6.4,-3.1,1.9,6.7,11.5,10.7,5.3,0.1,-7,-10.3,92,55,54,39,43,48,21,25,26,46,67,84,-0.78,37.3,-59,1090.2,415.5,-10.6,11.5,600
44.2667,-121.75,-8.5,-6.4,-5,-2,2.5,6.8,11.2,10.6,5.8,1.1,-5.3,-8.3,112,72,72,49,47,48,22,26,29,56,90,109,0.21,35.6,-51.6,1133.7,416.3,-8.5,11.2,732
44.2333,-121.6167,-10,-7.4,-5.7,-2.3,2.8,7.6,12.4,11.5,5.8,0.7,-6.2,-9.7,53,30,31,24,32,39,19,21,17,27,38,48,-0.04,37.3,-56.6,1221.6,503,-10,12.4,379
44.2333,-121.5,-7.4,-4.7,-3,0.3,5.1,9.8,14.3,13.5,8.1,3,-3.6,-7.1,47,27,27,21,29,34,15,18,15,24,35,44,2.36,38.9,-51.3,1628.6,771.2,-7.4,14.3,336
44.25,-121.4,-7.6,-4.5,-2.8,0.6,5.5,10.5,15,14.1,8.5,3.2,-3.6,-7.2,29,15,15,14,23,30,13,16,11,15,19,25,2.64,39.5,-51.5,1725.4,851.9,-7.6,15,225
44.2333,-121.25,-9.2,-5.8,-4,-0.5,4.8,10.1,15,13.9,7.7,2.3,-4.8,-8.7,6,2,2,4,16,26,13,13,5,3,3,4,1.73,39.2,-54.3,1618.1,795.6,-9.2,15,97
44.2333,-121.1667,-7.7,-4.4,-2.6,0.7,5.7,10.9,15.5,14.5,8.6,3.4,-3.5,-7.3,7,2,3,5,16,25,12,13,5,4,4,5,2.82,39.6,-50.8,1782.3,899.9,-7.7,15.5,101
44.2667,-121.0833,-7.8,-4.4,-2.6,0.8,5.7,10.9,15.6,14.6,8.6,3.4,-3.4,-7.4,4,1,2,4,16,25,12,13,5,3,3,3,2.83,39.6,-50.5,1790.9,906.1,-7.8,15.6,91
46.92,-116.95,-2.3,0.8,3.4,6.9,11,14.8,18.2,18.4,13.9,8.4,2.3,-1.7,83,60,60,53,53,46,21,27,30,49,82,83,7.84,41.2,-34,2976.9,1697.3,-2.3,18.4,647
46.93,-116.65,-2.3,0.9,3.3,6.9,11.1,14.9,18.4,18.5,14,8.4,2.3,-1.4,93,67,66,57,56,49,22,28,33,55,90,93,7.92,41.2,-33.5,2996.1,1715.3,-2.3,18.5,709
46.9,-116.9,-2.4,0.7,3.3,6.8,10.9,14.8,18.2,18.4,13.9,8.3,2.2,-1.8,85,61,61,55,55,48,22,28,31,51,84,84,7.78,41.1,-34,2959.2,1687.9,-2.4,18.4,665
46.8,-116.85,-4.5,-1.5,0.9,4.8,8.9,12.8,16.3,16.4,11.9,6.6,0.2,-3.7,97,70,71,65,69,63,30,37,41,60,91,92,5.76,38.8,-38.3,2399.9,1293.2,-4.5,16.4,786
46.98,-116.67,-2.5,0.7,3.1,6.7,10.9,14.7,18.3,18.3,13.8,8.2,2.1,-1.6,94,68,66,57,57,50,23,29,34,55,91,95,7.73,40.9,-33.8,2939.1,1675.4,-2.5,18.3,719
46.8,-116.87,-4.7,-1.7,0.7,4.5,8.7,12.5,16,16.2,11.6,6.4,0,-3.9,98,71,72,66,70,65,31,38,41,61,92,92,5.53,38.6,-38.8,2336.6,1245,-4.7,16.2,797
46.8,-116.92,-4.5,-1.5,1,4.7,8.9,12.7,16.2,16.4,11.9,6.6,0.2,-3.7,95,69,70,64,67,61,30,36,39,59,91,91,5.74,38.9,-38.3,2393.2,1285.7,-4.5,16.4,772
46.8,-116.83,-4.6,-1.5,0.8,4.7,8.9,12.7,16.3,16.4,11.8,6.5,0.1,-3.7,97,71,71,66,69,64,31,37,41,61,91,92,5.7,38.7,-38.5,2383.7,1283.4,-4.6,16.4,791
46.8,-116.83,-4.6,-1.5,0.8,4.7,8.9,12.7,16.3,16.4,11.8,6.5,0.1,-3.7,97,71,71,66,69,64,31,37,41,61,91,92,5.7,38.7,-38.5,2383.7,1283.4,-4.6,16.4,791
47.13,-116.1,-3.6,-0.3,1.8,5.6,9.9,13.9,17.3,17.2,12.7,7.2,1.1,-2.4,116,84,77,61,60,55,23,31,41,65,106,113,6.7,39.8,-35.8,2637.3,1465.9,-3.6,17.3,832
46.97,-116.67,-2.4,0.7,3.1,6.7,10.9,14.8,18.3,18.4,13.9,8.3,2.2,-1.6,94,68,66,57,57,50,22,29,34,55,91,94,7.78,41,-33.8,2954.2,1687.6,-2.4,18.4,717
47,-116.67,-2.5,0.6,3,6.6,10.8,14.7,18.2,18.3,13.8,8.2,2.1,-1.7,95,69,67,57,57,50,23,29,34,55,91,95,7.68,40.8,-33.9,2924.3,1666.3,-2.5,18.3,722
46.77,-116.67,-2.4,0.9,3.4,7,11.2,15,18.6,18.6,14.1,8.5,2.4,-1.4,87,63,64,58,58,51,23,29,34,54,85,86,7.99,41.5,-34.3,3026.4,1740.1,-2.4,18.6,692
47.13,-116.73,-3.8,-0.9,1.4,5.2,9.4,13.4,16.9,17,12.4,6.9,0.7,-3,104,76,73,61,64,59,28,35,40,59,96,102,6.3,38.9,-36.5,2531.8,1392.5,-3.8,17,797
46.47,-115.2,-5.7,-2.4,0.4,4.7,9,13.2,16.7,16.2,11.3,5.6,-0.7,-4.8,79,54,54,50,59,58,25,33,39,49,67,70,5.29,37.7,-40.6,2345.3,1274.4,-5.7,16.7,637
48.63,-119.62,-6.4,-2.8,1.4,6.2,10.8,14.8,18.1,17.8,12.9,6.4,-0.7,-5.8,35,29,27,24,35,31,19,25,18,20,33,42,6.06,36.8,-33.2,2681.3,1562.2,-6.4,18.1,338
48.2,-118.7,-4.3,-0.4,3.9,8.2,12.5,16.5,19.8,19.5,14.6,8.2,1.7,-3.1,35,27,27,26,35,29,17,20,18,24,42,45,8.09,39.8,-29.6,3186.7,1931.9,-4.3,19.8,345
46.83,-117.03,-2.4,0.7,3.3,6.8,10.9,14.7,18,18.3,13.8,8.3,2.2,-1.8,79,57,58,51,51,45,21,27,28,47,79,79,7.73,41.3,-34.7,2943.9,1672.6,-2.4,18.3,622
46.9,-117.27,-1.4,1.6,4.2,7.5,11.5,15.4,18.7,18.8,14.3,8.8,3,-1,69,51,51,42,40,36,16,22,23,38,67,73,8.45,42,-33.4,3151.6,1808.1,-1.4,18.8,528
46.92,-117.27,-1.2,1.8,4.4,7.7,11.7,15.6,18.9,19,14.5,8.9,3.2,-0.8,68,50,50,41,39,35,16,21,22,38,67,72,8.64,42.3,-32.9,3211.5,1850.8,-1.2,19,519
47.63,-117.53,-2.7,0.8,3.6,7.7,12.2,16.7,20.3,20.1,15.1,8.6,2.1,-2.1,58,39,38,30,35,32,16,19,19,30,56,61,8.53,41,-32.9,3254.1,1973.6,-2.7,20.3,433
47.47,-117.55,-2.4,1,3.7,7.6,12,16.4,20,19.8,15,8.6,2.3,-1.9,58,40,39,31,34,31,15,18,19,30,56,62,8.51,41.2,-33.1,3228.2,1935.6,-2.4,20,433
47.5,-117.4,-2.3,0.9,3.7,7.6,12,16.4,19.9,19.8,14.8,8.6,2.2,-1.8,62,45,44,34,38,35,17,21,21,32,61,68,8.48,41.1,-33.2,3214.6,1925.9,-2.3,19.9,478
47.73,-117.6,-2.6,1.1,4.1,8.2,12.8,17.3,20.9,20.6,15.5,8.9,2.4,-1.9,53,35,34,27,32,29,14,18,17,28,52,56,8.94,41.5,-32.1,3392,2084.6,-2.6,20.9,395
47.88,-117.43,-2.8,0.6,4,8.1,12.7,17.1,20.6,20.4,15.1,8.6,2.1,-2,62,43,41,33,40,36,18,22,22,33,63,67,8.71,41.3,-32.5,3320.6,2034.2,-2.8,20.6,480
47.7,-117.35,-2.5,0.9,3.9,7.9,12.4,16.9,20.4,20.2,15.1,8.7,2.2,-1.8,64,45,44,34,40,37,18,22,22,33,63,69,8.69,41.3,-32.7,3297,2003.2,-2.5,20.4,491
47,-117.18,-1.7,1.4,4,7.4,11.4,15.3,18.7,18.8,14.2,8.7,2.8,-1.2,73,53,53,44,43,39,17,23,24,41,72,77,8.32,41.8,-33.7,3116.6,1790.3,-1.7,18.8,559
46.28,-117.55,-3.7,-0.7,1.6,4.9,8.9,13.1,16.8,16.8,12.3,7,0.9,-3.1,80,58,58,47,47,42,19,25,30,48,74,82,6.23,40.1,-37,2500.2,1353.7,-3.7,16.8,610
46.23,-117.57,-4.4,-1.5,0.7,4,8.1,12.3,16,16,11.5,6.3,0.2,-3.8,86,63,62,51,50,45,21,26,32,51,79,88,5.45,39.4,-37.8,2288.2,1204.6,-4.4,16,654
46.18,-117.55,-4.1,-1.1,1.2,4.4,8.5,12.7,16.3,16.4,11.9,6.7,0.6,-3.4,83,60,60,49,49,43,20,25,31,50,77,85,5.84,39.9,-37.1,2391.7,1275.6,-4.1,16.4,632
46.13,-117.52,-5.8,-2.9,-0.7,2.8,7,11.1,14.9,14.9,10.3,5.2,-1,-5.1,93,68,67,55,58,53,25,31,38,56,83,92,4.23,38.3,-39.6,2005.6,1004.5,-5.8,14.9,719
48.18,-118.55,-7.3,-3.6,0.3,4.8,9.2,13.4,17.1,16.8,11.7,5.4,-1.6,-6.2,49,41,41,35,46,41,25,27,24,30,54,60,5,37.4,-36.4,2386.1,1327.3,-7.3,17.1,473
48.68,-119.95,-9.4,-6.7,-4.6,-0.7,3.9,8.2,12,12.1,7.5,1.8,-5.5,-9.2,91,75,69,51,56,44,29,38,35,46,81,103,0.78,31.7,-42.4,1364.3,573.4,-9.4,12.1,718
48.55,-119.93,-9.3,-6.5,-3.9,0.1,4.7,9,12.8,12.7,8.1,2.3,-5.1,-9.1,88,71,65,48,52,43,27,36,33,44,78,99,1.32,32.1,-40.2,1497,666.7,-9.3,12.8,684
48.55,-119.93,-9.3,-6.5,-3.9,0.1,4.7,9,12.8,12.7,8.1,2.3,-5.1,-9.1,88,71,65,48,52,43,27,36,33,44,78,99,1.32,32.1,-40.2,1497,666.7,-9.3,12.8,684
47,-117.2,-1.7,1.3,3.9,7.3,11.3,15.3,18.6,18.7,14.1,8.6,2.7,-1.3,73,53,53,44,43,39,18,23,24,40,71,77,8.23,41.7,-33.8,3089,1771.1,-1.7,18.7,558
68.93,-132.27,-28.2,-28.1,-25,-15.3,-3,7.4,11.9,9.6,3,-7.7,-20.6,-25.3,9,8,7,9,10,15,26,33,19,22,12,11,-10.11,28.6,-47,913.5,378.8,-28.2,11.9,181
69.03,-131.77,-28.3,-28.2,-25.1,-15.5,-3.3,7.1,11.5,9.3,2.8,-7.7,-20.6,-25.4,8,7,6,8,9,15,25,32,18,20,11,10,-10.28,27.9,-46.7,876.6,349.8,-28.3,11.5,169
69.13,-133.23,-27.8,-27.9,-25.5,-16.2,-3.8,7,11.7,9.4,2.9,-8.1,-21,-25.4,10,9,7,9,10,14,25,34,22,22,13,11,-10.39,28.2,-47,881.4,357.2,-27.9,11.7,186
69.28,-132.92,-27.7,-27.9,-25.6,-16.4,-4.2,6.3,11.3,9.2,3,-7.8,-20.5,-25.1,8,8,6,8,8,12,23,31,20,21,11,10,-10.45,27.8,-46.2,843.2,325.7,-27.9,11.3,166
69.38,-132.62,-27.8,-28.1,-25.7,-16.5,-4.4,6,11,9.1,2.7,-7.9,-20.5,-25.1,7,6,5,7,7,13,22,30,17,19,10,9,-10.6,27.4,-46.1,814.7,305.9,-28.1,11,152
69.43,-132.85,-27.6,-28,-25.8,-16.8,-4.7,5.7,10.9,9,2.7,-7.9,-20.5,-25,7,7,5,7,6,12,22,30,17,19,10,9,-10.67,27.3,-46.1,798.8,294.6,-28,10.9,151
69.35,-133.55,-27.7,-27.8,-25.7,-16.7,-4.3,6.6,11.4,9,2.8,-8.5,-21.2,-25.3,9,8,6,8,9,13,24,33,21,21,11,10,-10.62,27.6,-46.5,843,327.5,-27.8,11.4,173
68.18,-132.52,-28.9,-28.4,-24.5,-14.5,-1.8,8.7,12.4,9.6,2.6,-8.3,-21.3,-26,14,11,11,12,14,21,33,39,20,24,16,15,-10.03,28.8,-51.1,968.9,423,-28.9,12.4,230
68.22,-133.72,-28.8,-28.2,-23.9,-13.9,-0.9,10.3,13.7,10.4,3.3,-8.4,-21.8,-26.2,16,12,12,13,18,21,33,43,24,31,19,18,-9.53,30.4,-49.8,1107.6,534.8,-28.8,13.7,260
69.27,-134.73,-27.5,-27.3,-25.1,-16.4,-4.1,7.4,11.8,8.9,2.9,-9.1,-22.2,-25.4,9,7,6,7,9,13,26,36,23,23,12,9,-10.51,28.1,-47.1,877.8,354,-27.5,11.8,180
69.33,-134.57,-27.5,-27.5,-25.2,-16.5,-4.2,7.2,11.7,8.9,2.9,-9,-22.1,-25.4,8,7,6,7,9,13,25,36,23,23,11,9,-10.56,28,-46.9,868.5,346.7,-27.5,11.7,177
69.38,-134.45,-27.5,-27.5,-25.4,-16.7,-4.3,7.1,11.6,8.9,2.9,-8.9,-22,-25.4,8,7,6,7,9,13,25,35,23,22,11,9,-10.6,27.8,-46.7,862.1,341.5,-27.5,11.6,175
69.57,-134.42,-27.4,-27.7,-25.7,-17,-4.7,6.6,11.3,8.7,2.7,-8.9,-21.9,-25.4,7,6,5,6,8,12,24,35,22,22,10,8,-10.78,27.3,-46.2,826.1,315.1,-27.7,11.3,165
69.53,-134.05,-27.6,-27.8,-25.8,-17,-4.7,6.5,11.3,8.8,2.6,-8.8,-21.7,-25.4,8,7,6,7,8,12,24,34,21,21,10,9,-10.8,27.3,-46.2,824.3,315.4,-27.8,11.3,167
68.42,-132.38,-28.6,-28.2,-24.4,-14.2,-1.7,8.9,12.8,10.1,3.4,-7.5,-20.9,-25.7,13,10,9,11,13,18,30,36,21,26,15,14,-9.67,29.2,-48.2,1022.4,461.1,-28.6,12.8,216
69.17,-133.25,-27.8,-27.9,-25.6,-16.3,-3.9,6.9,11.7,9.3,2.9,-8.1,-21,-25.4,10,9,7,9,9,13,25,33,21,22,12,11,-10.43,28.1,-46.8,874.8,352.2,-27.9,11.7,181
69.28,-133.75,-27.8,-27.8,-25.5,-16.5,-4.1,7,11.7,9.2,2.9,-8.5,-21.4,-25.5,9,8,6,8,10,13,25,34,22,22,12,10,-10.53,27.9,-46.6,873,351.2,-27.8,11.7,179
69.6,-131.57,-28.1,-28.4,-25.8,-16.6,-4.5,5.8,10.5,8.6,2.3,-8,-20.5,-25.3,6,5,4,6,6,12,22,29,16,17,8,7,-10.83,26.6,-45.1,769.2,270.5,-28.4,10.5,138
68.32,-132.47,-28.7,-28.4,-24.6,-14.6,-2,8.5,12.4,9.7,2.8,-8.1,-21.2,-25.9,13,11,10,12,13,20,32,38,20,24,15,15,-10.01,28.7,-50.2,968.4,422,-28.7,12.4,223
68.32,-138.28,-29.1,-28.1,-24.1,-15.7,-3.3,6.9,11.2,8.2,1.3,-10,-21.7,-25.8,9,9,10,9,11,28,36,48,26,22,14,11,-10.85,28,-53.9,796.2,298.9,-29.1,11.2,233
69.07,-129,-28.9,-28.8,-25.8,-16.1,-4.3,5.7,9.6,7.7,1.6,-8.1,-21,-25.8,8,6,7,7,7,15,27,32,16,14,8,9,-11.18,26,-47.7,697.7,214,-28.9,9.6,156
69.15,-130.15,-28.5,-28.3,-25.1,-15.5,-3.5,6.6,10.7,8.7,2.5,-7.6,-20.5,-25.5,7,5,5,6,7,14,25,31,17,18,8,8,-10.5,27.4,-46,811.2,295.8,-28.5,10.7,151
68.2,-131.63,-28.8,-28.2,-24.2,-14,-1.7,8.6,12.4,9.8,3,-7.7,-21,-25.8,12,10,10,11,12,20,32,37,20,23,14,14,-9.8,29,-49.8,982.4,429.4,-28.8,12.4,215
69.42,-128.75,-28.5,-28.5,-25.6,-16.2,-4.5,5.4,9.4,7.7,1.8,-7.7,-20.4,-25.4,6,5,5,5,6,12,23,30,17,15,7,7,-11.04,27.3,-49.7,686.5,203.3,-28.5,9.4,138
